,study_id,fold_rare,t,p,rare_mantel_r,unrare_mantel_r,rare_unrare_mantel_r
120,850,20,-11.740626758266071,0.0,0.19603715837689553,0.2946133061060461,0.975120315949265
121,850,21,-11.752170584743936,0.0,0.19595747857366416,0.2946133061060461,0.975119358849719
122,850,22,-11.778357772277673,0.0,0.19582833146587653,0.2946133061060461,0.9751427671898717
123,850,23,-11.75683290521069,0.0,0.19605312858409557,0.2946133061060461,0.9751825931298517
124,850,24,-11.756199480137747,0.0,0.19598148721771158,0.2946133061060461,0.9751448222485052
125,850,25,-11.772691160625318,0.0,0.195988016404775,0.2946133061060461,0.9752031950998896
126,850,26,-11.757605630674785,0.0,0.19602412821342313,0.2946133061060461,0.9751707510945047
127,850,27,-11.768391082757304,0.0,0.19595650103707069,0.2946133061060461,0.975173179945394
128,850,28,-11.771164103212929,0.0,0.19581216118249953,0.2946133061060461,0.9751106627216145
129,850,29,-11.764622941869979,0.0,0.19593968308287102,0.2946133061060461,0.9751522182245276
130,850,30,-11.783497344645708,0.0,0.1958148209375854,0.2946133061060461,0.9751532169907094
131,850,31,-11.761341224254307,0.0,0.19590037401165034,0.2946133061060461,0.9751216673829254
132,850,32,-11.75456606505482,0.0,0.1959687142228415,0.2946133061060461,0.9751329888026621
133,850,33,-11.777290471623722,0.0,0.19594104881661759,0.2946133061060461,0.9751952076732471
134,850,34,-11.782363639829317,0.0,0.19585097643614985,0.2946133061060461,0.9751673941905558
135,850,35,-11.769076619007155,0.0,0.19594567992497464,0.2946133061060461,0.975170090997479
136,850,36,-11.764629617689474,0.0,0.19590113896378958,0.2946133061060461,0.9751330627532661
137,850,37,-11.772800801526609,0.0,0.19589480122900585,0.2946133061060461,0.9751572416775014
138,850,38,-11.750187869746904,0.0,0.19606673391098042,0.2946133061060461,0.9751671227454127
139,850,39,-11.771121850133728,0.0,0.19591264859618515,0.2946133061060461,0.9751605038866757
140,850,40,-11.75260456669082,0.0,0.19594446626477785,0.2946133061060461,0.9751143318744598
141,850,41,-11.769885125903997,0.0,0.19587427666266727,0.2946133061060461,0.9751372866948796
142,850,42,-11.763643776810376,0.0,0.1959135708396848,0.2946133061060461,0.9751359487847415
143,850,43,-11.781680014322587,0.0,0.1958050902680562,0.2946133061060461,0.9751423140342462
144,850,44,-11.774005698821684,0.0,0.19587278848341244,0.2946133061060461,0.9751503246506337
145,850,45,-11.757946133188176,0.0,0.19600404891409992,0.2946133061060461,0.9751618999379832
146,850,46,-11.76897348658626,0.0,0.19594256299631568,0.2946133061060461,0.9751681968180071
147,850,47,-11.76780917296594,0.0,0.19593277525646455,0.2946133061060461,0.9751594385108451
148,850,48,-11.796390188437435,0.0,0.1957263080263632,0.2946133061060461,0.9751522634980854
149,850,49,-11.7415212481623,0.0,0.1961439241943831,0.2946133061060461,0.9751765196202972
150,850,50,-11.77018088179843,0.0,0.19597665067300052,0.2946133061060461,0.9751891721638757
151,850,51,-11.758087994502278,0.0,0.19600503041750886,0.2946133061060461,0.975162863107477
152,850,52,-11.76199143611567,0.0,0.1960064225941143,0.2946133061060461,0.9751766127234436
153,850,53,-11.775075231876164,0.0,0.1958256731192285,0.2946133061060461,0.9751304727164365
154,850,54,-11.768464586246747,0.0,0.19590734868480958,0.2946133061060461,0.9751489849356836
155,850,55,-11.749560789294815,0.0,0.196003536588894,0.2946133061060461,0.9751335495753723
156,850,56,-11.750684840041249,0.0,0.1960898203818216,0.2946133061060461,0.9751802777783647
157,850,57,-11.775430389927074,0.0,0.19578039368808772,0.2946133061060461,0.9751091382967546
158,850,58,-11.770510957400887,0.0,0.1959187341510418,0.2946133061060461,0.9751614878861695
159,850,59,-11.759379014970998,0.0,0.19597083220846556,0.2946133061060461,0.9751501668276591
160,850,60,-11.751706168091722,0.0,0.1961115094733174,0.2946133061060461,0.9751944873465261
161,850,61,-11.770190593839875,0.0,0.19592510099094732,0.2946133061060461,0.9751635826482712
162,850,62,-11.783866817518799,0.0,0.19581599862461146,0.2946133061060461,0.975155035208906
163,850,63,-11.761114024524744,0.0,0.19595471252190308,0.2946133061060461,0.9751479533215248
164,850,64,-11.773447840835203,0.0,0.1959220551425248,0.2946133061060461,0.9751729494284299
165,850,65,-11.77859975615334,0.0,0.19578156248037842,0.2946133061060461,0.9751203230398012
166,850,66,-11.768188257158775,0.0,0.19592113732707755,0.2946133061060461,0.9751549184722285
167,850,67,-11.751982102069103,0.0,0.19611419504541205,0.2946133061060461,0.9751967463018838
168,850,68,-11.77967326246587,0.0,0.19582171435418358,0.2946133061060461,0.9751438730812134
169,850,69,-11.76234250497476,0.0,0.1959574052691187,0.2946133061060461,0.9751534047751479
170,850,70,-11.783463979007372,0.0,0.1957434598768534,0.2946133061060461,0.975117640497134
